cong,id,mc.name,state,statenm,cd,party,nominate,caucus.total
105,15112,SAXTON,12,NEW JER,3,200,NA,6
106,15112,SAXTON,12,NEW JER,3,200,0.304,5
107,15112,SAXTON,12,NEW JER,3,200,0.322,7
108,15112,SAXTON,12,NEW JER,3,200,0.341,2
109,15112,SAXTON,12,NEW JER,3,200,0.359,9
110,15112,SAXTON,12,NEW JER,3,200,0.377,24
103,15112,SAXTON     ,12, NEW JER,3,200,NA,6
111,20759,SCALISE,45,LOUISIA,1,200,NA,3
112,20759,SCALISE,45,LOUISIA,1,200,NA,21
113,20759,SCALISE,45,LOUISIA,1,200,0.784,27
114,20759,SCALISE,45,LOUISIA,1,200,0.559,5
115,20759,"SCALISE, Steve",NA,NA,1,200,NA,31
116,20759,"SCALISE, Steve",45,NA,1,200,NA,24
116,21762,"SCANLON, Mary Gay",14,NA,5,100,NA,4
104,39508,SCARBOROUGH,43,FLORIDA,1,200,NA,5
105,39508,SCARBOROUGH,43,FLORIDA,1,200,NA,6
106,39508,SCARBOROUGH,43,FLORIDA,1,200,0.78,6
107,39508,SCARBOROUGH,43,FLORIDA,1,200,0.78,0
104,15058,SCHAEFER,62,COLORAD,6,200,NA,5
103,15058,SCHAEFER   ,62, COLORAD,6,200,NA,3
105,15058,SCHAEFER  D,62,COLORAD,6,200,NA,10
105,29711,SCHAFFER  B,62,COLORAD,4,200,NA,2
106,29711,SCHAFFER  B,62,COLORAD,4,200,0.854,2
107,29711,SCHAFFER  B,62,COLORAD,4,200,0.854,7
108,29911,SCHAKOWS,21,ILLINOI,9,100,-0.597,5
109,29911,SCHAKOWS,21,ILLINOI,9,100,-0.599,3
110,29911,SCHAKOWS,21,ILLINOI,9,100,-0.602,18
111,29911,SCHAKOWS,21,ILLINOI,9,100,NA,33
112,29911,SCHAKOWS,21,ILLINOI,9,100,NA,64
113,29911,SCHAKOWS,21,ILLINOI,9,100,-0.597,76
106,29911,SCHAKOWSKY,21,ILLINOI,9,100,-0.593,1
107,29911,SCHAKOWSKY,21,ILLINOI,9,100,-0.595,2
114,29911,SCHAKOWSKY,21,ILLINOI,9,100,-0.606,82
115,29911,"SCHAKOWSKY, Janice D.",NA,NA,9,100,NA,93
116,29911,"SCHAKOWSKY, Janice D.",21,NA,9,100,NA,92
111,20922,SCHAUER,23,MICHIGA,7,100,NA,1
103,29324,SCHENK     ,71, CALIFOR,49,100,NA,3
104,15624,SCHIFF,66,NEW MEX,1,200,NA,6
105,15624,SCHIFF,66,NEW MEX,1,200,NA,0
107,20104,SCHIFF,71,CALIFOR,27,100,-0.293,18
108,20104,SCHIFF,71,CALIFOR,29,100,-0.303,3
109,20104,SCHIFF,71,CALIFOR,29,100,-0.313,23
110,20104,SCHIFF,71,CALIFOR,29,100,-0.323,40
111,20104,SCHIFF,71,CALIFOR,29,100,NA,51
112,20104,SCHIFF,71,CALIFOR,29,100,NA,57
113,20104,SCHIFF,71,CALIFOR,28,100,-0.357,68
114,20104,SCHIFF,71,CALIFOR,28,100,-0.376,97
103,15624,SCHIFF     ,66, NEW MEX,1,200,NA,0
115,20104,"SCHIFF, Adam",NA,NA,28,100,NA,82
116,20104,"SCHIFF, Adam",71,NA,28,100,NA,82
112,21130,SCHILLING,21,ILLINOI,17,200,NA,8
109,20540,SCHMIDT,24,OHIO,2,200,0.62,0
110,20540,SCHMIDT,24,OHIO,2,200,0.62,2
111,20540,SCHMIDT,24,OHIO,2,200,NA,8
112,20540,SCHMIDT,24,OHIO,2,200,NA,16
113,21326,SCHNEIDER,21,ILLINOI,10,100,-0.184,10
115,21326,"SCHNEIDER, Brad",NA,NA,10,100,NA,10
116,21326,"SCHNEIDER, Brad",21,NA,10,100,NA,11
111,20914,SCHOCK,21,ILLINOI,18,200,NA,1
112,20914,SCHOCK,21,ILLINOI,18,200,NA,34
113,20914,SCHOCK,21,ILLINOI,18,200,0.543,48
111,20944,SCHRADER,72,OREGON,5,100,NA,2
112,20944,SCHRADER,72,OREGON,5,100,NA,18
113,20944,SCHRADER,72,OREGON,5,100,-0.238,26
114,20944,SCHRADER,72,OREGON,5,100,-0.278,86
115,20944,"SCHRADER, Kurt",NA,NA,5,100,NA,37
116,20944,"SCHRADER, Kurt",72,NA,5,100,NA,37
116,21962,"SCHRIER, Kim",73,NA,8,100,NA,3
107,20142,SCHROCK,40,VIRGINI,2,200,0.569,2
108,20142,SCHROCK,40,VIRGINI,2,200,0.569,7
104,14051,SCHROEDER,62,COLORAD,1,100,NA,0
103,14051,SCHROEDER  ,62, COLORAD,1,100,NA,5
104,14858,SCHUMER,13,NEW YOR,9,100,NA,3
105,14858,SCHUMER,13,NEW YOR,9,100,NA,4
103,14858,SCHUMER    ,13, NEW YOR,9,100,NA,2
109,20525,SCHWARTZ,14,PENNSYL,13,100,-0.318,0
110,20525,SCHWARTZ,14,PENNSYL,13,100,-0.318,10
111,20525,SCHWARTZ,14,PENNSYL,13,100,NA,20
112,20525,SCHWARTZ,14,PENNSYL,13,100,NA,27
113,20525,SCHWARTZ,14,PENNSYL,13,100,-0.343,42
109,20515,SCHWARZ,23,MICHIGA,7,200,0.376,1
112,21105,SCHWEIKERT,61,ARIZONA,5,200,NA,4
113,21105,SCHWEIKERT,61,ARIZONA,6,200,0.892,6
114,21105,SCHWEIKERT,61,ARIZONA,6,200,-0.46,29
115,21105,"SCHWEIKERT, David",NA,NA,6,200,NA,17
116,21105,"SCHWEIKERT, David",61,NA,6,200,NA,21
104,39307,SCOTT,40,VIRGINI,3,100,NA,2
105,39307,SCOTT,40,VIRGINI,3,100,NA,4
106,39307,SCOTT,40,VIRGINI,3,100,-0.453,5
107,39307,SCOTT,40,VIRGINI,3,100,-0.453,16
108,20321,SCOTT,44,GEORGIA,13,100,-0.249,21
108,39307,SCOTT,40,VIRGINI,3,100,-0.454,3
109,20321,SCOTT,44,GEORGIA,13,100,-0.249,3
109,39307,SCOTT,40,VIRGINI,3,100,-0.454,16
110,20321,SCOTT,44,GEORGIA,13,100,-0.249,10
110,39307,SCOTT,40,VIRGINI,3,100,-0.454,29
111,20321,SCOTT,44,GEORGIA,13,100,NA,15
111,39307,SCOTT,40,VIRGINI,3,100,NA,42
112,20321,SCOTT,44,GEORGIA,13,100,NA,26
112,21123,SCOTT,44,GEORGIA,8,200,NA,8
112,21173,SCOTT,48,SOUTH C,1,200,NA,18
112,39307,SCOTT,40,VIRGINI,3,100,NA,69
113,20321,SCOTT,44,GEORGIA,13,100,-0.365,31
113,21123,SCOTT,44,GEORGIA,8,200,0.786,16
113,39307,SCOTT,40,VIRGINI,3,100,-0.411,87
114,20321,SCOTT,44,GEORGIA,13,100,-0.303,33
114,21123,SCOTT,44,GEORGIA,8,200,0.576,5
114,39307,SCOTT,40,VIRGINI,3,100,-0.451,88
103,39307,SCOTT      ,40, VIRGINI,3,100,NA,2
115,21123,"SCOTT, Austin",NA,NA,8,200,NA,36
116,21123,"SCOTT, Austin",44,NA,8,200,NA,37
115,20321,"SCOTT, David",NA,NA,13,100,NA,40
116,20321,"SCOTT, David",44,NA,13,100,NA,41
115,39307,"SCOTT, Robert C.",NA,NA,3,100,NA,86
116,39307,"SCOTT, Robert C.",40,NA,3,100,NA,84
104,29506,SEASTRAND,71,CALIFOR,22,200,NA,3
108,14657,SENSENBR,25,WISCONS,5,200,0.97,4
109,14657,SENSENBR,25,WISCONS,5,200,1.019,0
110,14657,SENSENBR,25,WISCONS,5,200,1.069,3
111,14657,SENSENBR,25,WISCONS,5,200,NA,5
112,14657,SENSENBR,25,WISCONS,5,200,NA,9
113,14657,SENSENBR,25,WISCONS,5,200,1.234,10
103,14657,SENSENBRENN,25, WISCONS,9,200,NA,0
104,14657,SENSENBRENN,25,WISCONS,9,200,NA,2
105,14657,SENSENBRENN,25,WISCONS,9,200,NA,0
106,14657,SENSENBRENN,25,WISCONS,9,200,0.871,0
107,14657,SENSENBRENN,25,WISCONS,9,200,0.921,0
114,14657,SENSENBRENNER,25,WISCONS,5,200,0.647,14
115,14657,"SENSENBRENNER, Frank James, Jr.",NA,NA,5,200,NA,15
116,14657,"SENSENBRENNER, Frank James, Jr.",25,NA,5,200,NA,15
104,29134,SERRANO,13,NEW YOR,16,100,NA,0
105,29134,SERRANO,13,NEW YOR,16,100,NA,8
106,29134,SERRANO,13,NEW YOR,16,100,-0.49,8
107,29134,SERRANO,13,NEW YOR,16,100,-0.487,14
108,29134,SERRANO,13,NEW YOR,16,100,-0.485,15
109,29134,SERRANO,13,NEW YOR,16,100,-0.482,15
110,29134,SERRANO,13,NEW YOR,16,100,-0.48,26
111,29134,SERRANO,13,NEW YOR,16,100,NA,37
112,29134,SERRANO,13,NEW YOR,16,100,NA,46
113,29134,SERRANO,13,NEW YOR,15,100,-0.505,53
114,29134,SERRANO,13,NEW YOR,15,100,-0.49,54
103,29134,SERRANO    ,13, NEW YOR,16,100,NA,7
115,29134,"SERRANO, Jos√© E.",NA,NA,15,100,NA,55
116,29134,"SERRANO, José E.",13,NA,15,100,NA,53
105,29759,SESSIONS,49,TEXAS,5,200,NA,0
106,29759,SESSIONS,49,TEXAS,5,200,0.683,0
107,29759,SESSIONS,49,TEXAS,5,200,0.702,6
108,29759,SESSIONS,49,TEXAS,32,200,0.72,0
109,29759,SESSIONS,49,TEXAS,32,200,0.739,11
110,29759,SESSIONS,49,TEXAS,32,200,0.757,32
111,29759,SESSIONS,49,TEXAS,32,200,NA,49
112,29759,SESSIONS,49,TEXAS,32,200,NA,64
113,29759,SESSIONS,49,TEXAS,32,200,0.806,72
114,29759,SESSIONS,49,TEXAS,32,200,-0.411,69
115,29759,"SESSIONS, Pete",NA,NA,32,200,NA,74
110,20744,SESTAK,14,PENNSYL,7,100,-0.244,3
111,20744,SESTAK,14,PENNSYL,7,100,NA,16
112,21102,SEWELL,41,ALABAMA,7,100,NA,5
113,21102,SEWELL,41,ALABAMA,7,100,-0.321,10
114,21102,SEWELL,41,ALABAMA,7,100,-0.395,27
115,21102,"SEWELL, Terri",NA,NA,7,100,NA,31
116,21102,"SEWELL, Terri",41,NA,7,100,NA,33
104,29501,SHADEGG,61,ARIZONA,4,200,NA,7
105,29501,SHADEGG,61,ARIZONA,4,200,NA,2
106,29501,SHADEGG,61,ARIZONA,4,200,0.806,1
107,29501,SHADEGG,61,ARIZONA,4,200,0.835,2
108,29501,SHADEGG,61,ARIZONA,3,200,0.863,9
109,29501,SHADEGG,61,ARIZONA,3,200,0.892,2
110,29501,SHADEGG,61,ARIZONA,3,200,0.92,12
111,29501,SHADEGG,61,ARIZONA,3,200,NA,18
116,21963,"SHALALA, Donna",43,NA,27,100,NA,3
103,14274,SHARP      ,22, INDIANA,2,100,NA,5
104,14860,SHAW,43,FLORIDA,22,200,NA,0
105,14860,SHAW,43,FLORIDA,22,200,NA,4
106,14860,SHAW,43,FLORIDA,22,200,0.327,3
107,14860,SHAW,43,FLORIDA,22,200,0.336,5
108,14860,SHAW,43,FLORIDA,22,200,0.346,3
109,14860,SHAW,43,FLORIDA,22,200,0.355,11
103,14860,SHAW       ,43, FLORIDA,22,200,NA,3
104,15449,SHAYS,1,CONNECT,4,200,NA,2
105,15449,SHAYS,1,CONNECT,4,200,NA,5
106,15449,SHAYS,1,CONNECT,4,200,0.23,4
107,15449,SHAYS,1,CONNECT,4,200,0.256,11
108,15449,SHAYS,1,CONNECT,4,200,0.282,8
109,15449,SHAYS,1,CONNECT,4,200,0.308,14
110,15449,SHAYS,1,CONNECT,4,200,0.334,34
103,15449,SHAYS      ,1, CONNECT,4,200,NA,5
111,20731,SHEA-PORT,4,NEW HAM,1,100,NA,13
113,20731,SHEA-PORT,4,NEW HAM,1,100,-0.311,31
110,20731,SHEA-PORTER,4,NEW HAM,1,100,-0.322,4
115,20731,"SHEA-PORTER, Carol",NA,NA,1,100,NA,41
103,39306,SHEPHERD   ,67, UTAH   ,2,100,NA,1
105,29707,SHERMAN,71,CALIFOR,24,100,NA,0
106,29707,SHERMAN,71,CALIFOR,24,100,-0.283,4
107,29707,SHERMAN,71,CALIFOR,24,100,-0.31,5
108,29707,SHERMAN,71,CALIFOR,27,100,-0.336,14
109,29707,SHERMAN,71,CALIFOR,27,100,-0.363,8
110,29707,SHERMAN,71,CALIFOR,27,100,-0.39,21
111,29707,SHERMAN,71,CALIFOR,27,100,NA,31
112,29707,SHERMAN,71,CALIFOR,27,100,NA,54
113,29707,SHERMAN,71,CALIFOR,30,100,-0.379,63
114,29707,SHERMAN,71,CALIFOR,30,100,-0.287,51
115,29707,"SHERMAN, Brad",NA,NA,30,100,NA,67
116,29707,"SHERMAN, Brad",71,NA,30,100,NA,68
116,21964,"SHERRILL, Mikie",12,NA,11,100,NA,5
108,29933,SHERWOOD,14,PENNSYL,10,200,0.459,13
109,29933,SHERWOOD,14,PENNSYL,10,200,0.459,1
106,29933,SHERWOOD  D,14,PENNSYL,10,200,0.459,0
107,29933,SHERWOOD  D,14,PENNSYL,10,200,0.459,0
105,29718,SHIMKUS,21,ILLINOI,20,200,NA,0
106,29718,SHIMKUS,21,ILLINOI,20,200,0.478,1
107,29718,SHIMKUS,21,ILLINOI,20,200,0.505,8
108,29718,SHIMKUS,21,ILLINOI,19,200,0.531,0
109,29718,SHIMKUS,21,ILLINOI,19,200,0.558,12
110,29718,SHIMKUS,21,ILLINOI,19,200,0.585,24
111,29718,SHIMKUS,21,ILLINOI,19,200,NA,34
112,29718,SHIMKUS,21,ILLINOI,19,200,NA,46
113,29718,SHIMKUS,21,ILLINOI,15,200,0.624,50
114,29718,SHIMKUS,21,ILLINOI,15,200,0.372,46
115,29718,"SHIMKUS, John M.",NA,NA,15,200,NA,43
116,29718,"SHIMKUS, John M.",21,NA,15,200,NA,41
106,29920,SHOWS  RONN,46,MISSISS,4,100,-0.092,26
107,29920,SHOWS  RONN,46,MISSISS,4,100,-0.092,29
110,20737,SHULER,47,NORTH C,11,100,-0.052,5
111,20737,SHULER,47,NORTH C,11,100,NA,8
112,20737,SHULER,47,NORTH C,11,100,NA,25
104,14052,SHUSTER,14,PENNSYL,9,200,NA,3
105,14052,SHUSTER,14,PENNSYL,9,200,NA,5
106,14052,SHUSTER,14,PENNSYL,9,200,0.396,4
107,20134,SHUSTER,14,PENNSYL,9,200,0.539,0
108,20134,SHUSTER,14,PENNSYL,9,200,0.539,9
109,20134,SHUSTER,14,PENNSYL,9,200,0.539,1
110,20134,SHUSTER,14,PENNSYL,9,200,0.539,18
111,20134,SHUSTER,14,PENNSYL,9,200,NA,27
112,20134,SHUSTER,14,PENNSYL,9,200,NA,45
113,20134,SHUSTER,14,PENNSYL,9,200,0.536,50
114,20134,SHUSTER,14,PENNSYL,9,200,0.375,50
103,14052,SHUSTER    ,14, PENNSYL,9,200,NA,8
115,20134,"SHUSTER, William (Bill)",NA,NA,9,200,NA,49
107,20109,SIMMONS,1,CONNECT,2,200,0.261,4
108,20109,SIMMONS,1,CONNECT,2,200,0.261,2
109,20109,SIMMONS,1,CONNECT,2,200,0.261,7
108,29910,SIMPSON,63,IDAHO,2,200,0.465,6
109,29910,SIMPSON,63,IDAHO,2,200,0.461,3
110,29910,SIMPSON,63,IDAHO,2,200,0.457,14
111,29910,SIMPSON,63,IDAHO,2,200,NA,26
112,29910,SIMPSON,63,IDAHO,2,200,NA,41
113,29910,SIMPSON,63,IDAHO,2,200,0.399,41
114,29910,SIMPSON,63,IDAHO,2,200,0.412,44
106,29910,SIMPSON  MI,63,IDAHO,2,200,0.473,2
107,29910,SIMPSON  MI,63,IDAHO,2,200,0.469,4
115,29910,"SIMPSON, Michael K.",NA,NA,2,200,NA,52
116,29910,"SIMPSON, Michael K.",63,NA,2,200,NA,51
113,21300,SINEMA,61,ARIZONA,9,100,-0.11,17
114,21300,SINEMA,61,ARIZONA,9,100,-0.432,48
115,21300,"SINEMA, Kyrsten",NA,NA,9,100,NA,45
110,20542,SIRES,12,NEW JER,13,100,-0.371,4
111,20542,SIRES,12,NEW JER,13,100,NA,8
112,20542,SIRES,12,NEW JER,13,100,NA,26
113,20542,SIRES,12,NEW JER,8,100,-0.37,29
114,20542,SIRES,12,NEW JER,8,100,-0.401,33
115,20542,"SIRES, Albio",NA,NA,8,100,NA,33
116,20542,"SIRES, Albio",12,NA,8,100,NA,36
104,15060,SISISKY,40,VIRGINI,4,100,NA,5
105,15060,SISISKY,40,VIRGINI,4,100,NA,0
106,15060,SISISKY,40,VIRGINI,4,100,-0.111,1
103,15060,SISISKY    ,40, VIRGINI,4,100,NA,4
104,15443,SKAGGS,62,COLORAD,2,100,NA,0
105,15443,SKAGGS,62,COLORAD,2,100,NA,1
103,15443,SKAGGS     ,62, COLORAD,2,100,NA,1
104,14861,SKEEN,66,NEW MEX,2,200,NA,1
105,14861,SKEEN,66,NEW MEX,2,200,NA,2
106,14861,SKEEN,66,NEW MEX,2,200,0.309,1
107,14861,SKEEN,66,NEW MEX,2,200,0.314,1
103,14861,SKEEN      ,66, NEW MEX,2,200,NA,2
104,14451,SKELTON,34,MISSOUR,4,100,NA,3
105,14451,SKELTON,34,MISSOUR,4,100,NA,3
106,14451,SKELTON,34,MISSOUR,4,100,-0.168,4
107,14451,SKELTON,34,MISSOUR,4,100,-0.172,6
108,14451,SKELTON,34,MISSOUR,4,100,-0.177,5
109,14451,SKELTON,34,MISSOUR,4,100,-0.181,6
110,14451,SKELTON,34,MISSOUR,4,100,-0.186,11
111,14451,SKELTON,34,MISSOUR,4,100,NA,14
103,14451,SKELTON    ,34, MISSOUR,4,100,NA,3
103,15061,SLATTERY   ,32, KANSAS ,2,100,NA,6
108,15444,SLAUGHTE,13,NEW YOR,28,100,-0.52,7
109,15444,SLAUGHTE,13,NEW YOR,28,100,-0.544,12
110,15444,SLAUGHTE,13,NEW YOR,28,100,-0.569,34
111,15444,SLAUGHTE,13,NEW YOR,28,100,NA,47
112,15444,SLAUGHTE,13,NEW YOR,28,100,NA,61
113,15444,SLAUGHTE,13,NEW YOR,25,100,-0.54,77
104,15444,SLAUGHTER,13,NEW YOR,28,100,NA,3
105,15444,SLAUGHTER,13,NEW YOR,28,100,NA,9
106,15444,SLAUGHTER,13,NEW YOR,28,100,-0.471,8
107,15444,SLAUGHTER,13,NEW YOR,28,100,-0.495,7
114,15444,SLAUGHTEr,13,NEW YOR,25,100,-0.466,92
103,15444,SLAUGHTER  ,13, NEW YOR,28,100,NA,10
116,21965,"SLOTKIN, Elissa",23,NA,8,100,NA,3
104,29579,SMITH,73,WASHING,3,200,NA,8
108,14863,SMITH,12,NEW JER,4,200,0.26,5
108,15445,SMITH,49,TEXAS,21,200,0.526,14
108,29364,SMITH,23,MICHIGA,7,200,0.767,4
108,29768,SMITH,73,WASHING,9,100,-0.242,10
109,14863,SMITH,12,NEW JER,4,200,0.284,18
109,15445,SMITH,49,TEXAS,21,200,0.545,1
109,29768,SMITH,73,WASHING,9,100,-0.246,28
110,14863,SMITH,12,NEW JER,4,200,0.309,35
110,15445,SMITH,49,TEXAS,21,200,0.563,4
110,20729,SMITH,35,NEBRASK,3,200,0.658,20
110,29768,SMITH,73,WASHING,9,100,-0.249,48
111,14863,SMITH,12,NEW JER,4,200,NA,44
111,15445,SMITH,49,TEXAS,21,200,NA,12
111,20729,SMITH,35,NEBRASK,3,200,NA,23
111,29768,SMITH,73,WASHING,9,100,NA,63
112,14863,SMITH,12,NEW JER,4,200,NA,60
112,15445,SMITH,49,TEXAS,21,200,NA,33
112,20729,SMITH,35,NEBRASK,3,200,NA,32
112,29768,SMITH,73,WASHING,9,100,NA,73
113,14863,SMITH,12,NEW JER,4,200,0.413,68
113,15445,SMITH,49,TEXAS,21,200,0.612,4
113,20729,SMITH,35,NEBRASK,3,200,0.705,32
113,21373,SMITH,34,MISSOUR,8,200,0.831,93
113,29768,SMITH,73,WASHING,9,100,-0.298,36
114,14863,SMITH,12,NEW JER,4,200,0.16,66
114,15445,SMITH,49,TEXAS,21,200,0.425,59
114,20729,SMITH,35,NEBRASK,3,200,0.509,29
114,21373,SMITH,34,MISSOUR,8,200,0.611,10
114,29768,SMITH,73,WASHING,9,100,-0.317,102
105,29768,SMITH  ADAM,73,WASHING,9,100,NA,1
106,29768,SMITH  ADAM,73,WASHING,9,100,-0.236,1
107,29768,SMITH  ADAM,73,WASHING,9,100,-0.239,8
103,14863,SMITH  CHRI,12, NEW JER,4,200,NA,2
104,14863,SMITH  CHRI,12,NEW JER,4,200,NA,0
105,14863,SMITH  CHRI,12,NEW JER,4,200,NA,3
106,14863,SMITH  CHRI,12,NEW JER,4,200,0.211,3
107,14863,SMITH  CHRI,12,NEW JER,4,200,0.235,8
103,15445,SMITH  LAMA,49, TEXAS  ,21,200,NA,0
104,15445,SMITH  LAMA,49,TEXAS,21,200,NA,3
105,15445,SMITH  LAMA,49,TEXAS,21,200,NA,2
106,15445,SMITH  LAMA,49,TEXAS,21,200,0.489,2
107,15445,SMITH  LAMA,49,TEXAS,21,200,0.508,2
105,29579,SMITH  LIND,73,WASHING,3,200,NA,1
103,8672,SMITH  NEAL,31, IOWA   ,4,100,NA,1
103,29364,SMITH  NICK,23, MICHIGA,7,200,NA,0
104,29364,SMITH  NICK,23,MICHIGA,7,200,NA,0
105,29364,SMITH  NICK,23,MICHIGA,7,200,NA,1
106,29364,SMITH  NICK,23,MICHIGA,7,200,0.637,0
107,29364,SMITH  NICK,23,MICHIGA,7,200,0.702,4
103,15063,SMITH  ROBE,72, OREGON ,2,200,NA,4
105,15063,SMITH  ROBE,72,OREGON,2,200,NA,4
115,29768,"SMITH, Adam",NA,NA,9,100,NA,101
116,29768,"SMITH, Adam",73,NA,9,100,NA,100
115,20729,"SMITH, Adrian",NA,NA,3,200,NA,24
116,20729,"SMITH, Adrian",35,NA,3,200,NA,23
115,14863,"SMITH, Christopher Henry",NA,NA,4,200,NA,70
116,14863,"SMITH, Christopher Henry",12,NA,4,200,NA,69
115,21373,"SMITH, Jason",NA,NA,8,200,NA,17
116,21373,"SMITH, Jason",34,NA,8,200,NA,17
115,15445,"SMITH, Lamar Seeligson",NA,NA,21,200,NA,42
115,21745,"SMUCKER, Lloyd K.",NA,NA,16,200,NA,5
116,21745,"SMUCKER, Lloyd K.",14,NA,11,200,NA,6
105,29724,SNOWBARGER,32,KANSAS,3,200,NA,0
103,14661,SNOWE      ,2, MAINE  ,2,200,NA,9
105,29703,SNYDER,42,ARKANSA,2,100,NA,0
106,29703,SNYDER,42,ARKANSA,2,100,-0.256,3
107,29703,SNYDER,42,ARKANSA,2,100,-0.249,11
108,29703,SNYDER,42,ARKANSA,2,100,-0.242,25
109,29703,SNYDER,42,ARKANSA,2,100,-0.236,16
110,29703,SNYDER,42,ARKANSA,2,100,-0.229,38
111,29703,SNYDER,42,ARKANSA,2,100,NA,55
109,20510,SODREL,22,INDIANA,9,200,0.556,0
107,20105,SOLIS,71,CALIFOR,31,100,-0.509,15
108,20105,SOLIS,71,CALIFOR,32,100,-0.509,14
109,20105,SOLIS,71,CALIFOR,32,100,-0.509,16
110,20105,SOLIS,71,CALIFOR,32,100,-0.509,18
111,20105,SOLIS,71,CALIFOR,32,100,NA,0
104,14662,SOLOMON,13,NEW YOR,22,200,NA,0
105,14662,SOLOMON,13,NEW YOR,22,200,NA,7
103,14662,SOLOMON    ,13, NEW YOR,22,200,NA,9
115,21746,"SOTO, Darren Michael",NA,NA,9,100,NA,21
116,21746,"SOTO, Darren Michael",43,NA,9,100,NA,25
104,29519,SOUDER,22,INDIANA,4,200,NA,6
105,29519,SOUDER,22,INDIANA,4,200,NA,5
106,29519,SOUDER,22,INDIANA,4,200,0.601,3
107,29519,SOUDER,22,INDIANA,4,200,0.601,8
108,29519,SOUDER,22,INDIANA,3,200,0.601,1
109,29519,SOUDER,22,INDIANA,3,200,0.601,10
110,29519,SOUDER,22,INDIANA,3,200,0.602,28
111,29519,SOUDER,22,INDIANA,3,200,NA,42
112,21114,SOUTHERLA,43,FLORIDA,2,200,NA,8
113,21114,SOUTHERLA,43,FLORIDA,2,200,0.82,13
110,20741,SPACE,24,OHIO,18,100,-0.166,5
111,20741,SPACE,24,OHIO,18,100,NA,12
116,21966,"SPANBERGER, Abigail",40,NA,7,100,NA,4
116,21967,"SPANO, Ross",43,NA,15,200,NA,1
111,20762,SPEIER,71,CALIFOR,12,100,NA,8
112,20762,SPEIER,71,CALIFOR,12,100,NA,22
113,20762,SPEIER,71,CALIFOR,14,100,-0.468,32
114,20762,SPEIER,71,CALIFOR,14,100,-0.362,93
115,20762,"SPEIER, Karen Lorraine Jacqueline (Jackie)",NA,NA,14,100,NA,56
116,20762,"SPEIER, Karen Lorraine Jacqueline (Jackie)",71,NA,14,100,NA,58
104,13042,SPENCE,48,SOUTH C,2,200,NA,0
105,13042,SPENCE,48,SOUTH C,2,200,NA,19
106,13042,SPENCE,48,SOUTH C,2,200,0.363,26
107,13042,SPENCE,48,SOUTH C,2,200,0.373,0
103,13042,SPENCE     ,48, SOUTH C,2,200,NA,12
104,15064,SPRATT,48,SOUTH C,5,100,NA,15
105,15064,SPRATT,48,SOUTH C,5,100,NA,2
106,15064,SPRATT,48,SOUTH C,5,100,-0.251,3
107,15064,SPRATT,48,SOUTH C,5,100,-0.26,3
108,15064,SPRATT,48,SOUTH C,5,100,-0.27,16
109,15064,SPRATT,48,SOUTH C,5,100,-0.279,18
110,15064,SPRATT,48,SOUTH C,5,100,-0.289,31
111,15064,SPRATT,48,SOUTH C,5,100,NA,41
103,15064,SPRATT     ,48, SOUTH C,5,100,NA,10
105,29732,STABENOW,23,MICHIGA,8,100,NA,12
106,29732,STABENOW,23,MICHIGA,8,100,-0.282,14
116,21968,"STANTON, Greg",61,NA,9,100,NA,3
104,14053,STARK,71,CALIFOR,13,100,NA,2
105,14053,STARK,71,CALIFOR,13,100,NA,1
106,14053,STARK,71,CALIFOR,13,100,-0.684,2
107,14053,STARK,71,CALIFOR,13,100,-0.694,6
108,14053,STARK,71,CALIFOR,13,100,-0.704,17
109,14053,STARK,71,CALIFOR,13,100,-0.714,9
110,14053,STARK,71,CALIFOR,13,100,-0.724,19
111,14053,STARK,71,CALIFOR,13,100,NA,29
112,14053,STARK,71,CALIFOR,13,100,NA,45
103,14053,STARK      ,71, CALIFOR,13,100,NA,1
116,21969,"STAUBER, Peter",33,NA,8,200,NA,1
104,15627,STEARNS,43,FLORIDA,6,200,NA,0
105,15627,STEARNS,43,FLORIDA,6,200,NA,1
106,15627,STEARNS,43,FLORIDA,6,200,0.622,1
107,15627,STEARNS,43,FLORIDA,6,200,0.649,5
108,15627,STEARNS,43,FLORIDA,6,200,0.676,9
109,15627,STEARNS,43,FLORIDA,6,200,0.703,8
110,15627,STEARNS,43,FLORIDA,6,200,0.73,23
111,15627,STEARNS,43,FLORIDA,6,200,NA,38
112,15627,STEARNS,43,FLORIDA,6,200,NA,53
103,15627,STEARNS    ,43, FLORIDA,6,200,NA,0
114,21541,STEFANIK,13,NEW YORK,21,200,0.218,11
115,21541,"STEFANIK, Elise M",NA,NA,21,200,NA,23
116,21541,"STEFANIK, Elise M",13,NA,21,200,NA,26
116,21970,"STEIL, Bryan",25,NA,1,200,NA,1
104,14664,STENHOLM,49,TEXAS,17,100,NA,0
105,14664,STENHOLM,49,TEXAS,17,100,NA,5
106,14664,STENHOLM,49,TEXAS,17,100,-0.105,4
107,14664,STENHOLM,49,TEXAS,17,100,-0.138,5
108,14664,STENHOLM,49,TEXAS,17,100,-0.172,7
103,14664,STENHOLM   ,49, TEXAS  ,17,100,NA,7
116,21971,"STEUBE, William",43,NA,17,200,NA,1
116,21972,"STEVENS, Haley",23,NA,11,100,NA,4
113,21367,STEWART,67,UTAH,2,200,0.671,7
114,21367,STEWART,67,UTAH,2,200,0.647,50
